cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00161__91__e0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
3.168181818181817988e+00,-3.072727272727272751e+00,0.000000000000000000e+00,2.572727272727272751e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.909090909090909172e-01,0.000000000000000000e+00,4.580419580419580611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.094520547945205635e+01,-1.044520547945205458e+01,0.000000000000000000e+00,9.945205479452054576e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.908675799086757996e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-3.188755020080321079e-01,-1.975903614457831248e-01,5.349397590361445465e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.293172690763052080e-02,-2.305220883534136456e-01,0.000000000000000000e+00,1.646586345381526040e-02,-2.674698795180722732e-01,-3.293172690763052080e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.293172690763052080e-02,6.586345381526104159e-02,-3.293172690763052080e-02,0.000000000000000000e+00,3.293172690763052080e-02,2.510040160642570267e-03,0.000000000000000000e+00,3.293172690763052080e-02
4.426363636363636545e+01,-1.715454545454545610e+01,-1.000000000000000000e+00,3.165454545454545610e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.121818181818181870e+01,0.000000000000000000e+00,7.391608391608391893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.306666666666666643e+01,-1.150000000000000000e+01,-3.100000000000000089e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.103333333333333321e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,1.033333333333333437e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.014545454545454533e+02,-3.472727272727272663e+01,-1.200000000000000000e+01,1.246060606060606091e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.466060606060605949e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.830303030303029743e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.215151515151515316e-01,0.000000000000000000e+00,3.000000000000000000e+00
5.144444444444444287e+01,-1.966666666666666785e+01,0.000000000000000000e+00,2.622222222222222143e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.622222222222222143e+01,0.000000000000000000e+00,1.008547008547008517e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.311111111111111227e-01,0.000000000000000000e+00,5.000000000000000000e-01
7.380909090909091219e+01,-3.383636363636363598e+01,0.000000000000000000e+00,5.783636363636363598e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.394545454545454533e+01,0.000000000000000000e+00,1.305594405594405538e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.238095238095238138e+00,-1.333333333333333259e+00,-2.380952380952380820e-02,1.857142857142857206e+00,9.047619047619047672e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.761904761904761640e-02,0.000000000000000000e+00,-9.047619047619047672e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.619047619047618937e-03,2.380952380952380820e-02,0.000000000000000000e+00
2.386666666666666714e+01,-1.250000000000000000e+01,-4.299999999999999822e+00,1.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-9.433333333333333570e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.433333333333333348e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.379999999999999716e+01,-2.080000000000000071e+01,0.000000000000000000e+00,3.986666666666666714e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.813333333333333286e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.933333333333333570e+00,-1.906666666666666643e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.884507042253520837e+01,-1.259507042253521192e+01,0.000000000000000000e+00,3.534507042253520837e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-1.489084507042253591e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.817307692307692264e+02,-1.634615384615384528e+02,0.000000000000000000e+00,2.596153846153846416e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.480769230769230660e+02,0.000000000000000000e+00,9.541420118343195256e+00,-5.769230769230769162e+00,5.769230769230769162e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076923128e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.776408450704225288e+02,-1.563380281690140805e+02,0.000000000000000000e+00,2.538732394366197127e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.507042253521126725e+02,-3.169014084507042472e+00,9.764355362946911754e+00,0.000000000000000000e+00,6.338028169014084945e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.209090909090908994e+00,-8.545454545454544970e-01,0.000000000000000000e+00,1.036363636363636376e+00,1.818181818181818094e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.272727272727272374e-02,-1.818181818181818094e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909090468e-03,-1.000000000000000000e+00,0.000000000000000000e+00,3.846153846153846367e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.454545454545454475e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.181818181818181532e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.110243902439024311e+01,-1.951219512195121908e+00,0.000000000000000000e+00,9.468292682926829684e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,-4.534146341463414664e+00,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.341463414634145923e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.619718309859154992e+00,-4.869718309859154992e+00,0.000000000000000000e+00,4.786384976525821955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-1.353286384976525758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.882022471910112404e+00,-1.733146067415730407e+00,0.000000000000000000e+00,1.213483146067415808e+00,2.640449438202246979e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-7.865168539325842478e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.932584269662921239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.354265402843601862e+00,-9.585308056872038351e-01,0.000000000000000000e+00,1.805687203791469297e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-4.857819905213270339e-02,-2.145734597156398138e+00,0.000000000000000000e+00,2.428909952606635170e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.286729857819905509e-02,0.000000000000000000e+00,7.286729857819905509e-02,4.271327014218009692e-03,0.000000000000000000e+00,7.286729857819905509e-02
9.429268292682927211e+01,-2.214634146341463250e+01,0.000000000000000000e+00,7.419512195121950526e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.909756097560975263e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.309756097560975663e-01,0.000000000000000000e+00,2.000000000000000000e+00
8.206896551724138789e+00,-6.206896551724137900e+00,0.000000000000000000e+00,1.136551724137930997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.841379310344827491e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.931034482758621273e-02,1.000000000000000000e+00,7.931034482758621273e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.931034482758621273e-02
4.396296296296296191e+01,-4.575925925925925952e+01,0.000000000000000000e+00,3.437037037037037379e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.592592592592592560e+00,1.818518518518518690e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.118518518518518690e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.388732394366196843e+01,-1.088732394366197198e+01,0.000000000000000000e+00,3.488732394366196843e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.314788732394366200e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.601851851851852304e-01,-3.402777777777777901e-01,-2.372685185185185314e-02,9.525462962962962798e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.645833333333333500e-04,2.372685185185185314e-02,0.000000000000000000e+00
3.082222222222222285e+02,-1.093333333333333286e+02,0.000000000000000000e+00,1.551111111111111143e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-1.531111111111111143e+02,0.000000000000000000e+00,5.811965811965811746e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.655555555555555447e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.480198019801980180e+00,-1.720297029702970271e+00,0.000000000000000000e+00,1.306930693069306981e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732673267326732694e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.833157894736841627e+02,-1.035894736842105203e+03,-7.800000000000000000e+01,7.923157894736841627e+02,2.175789473684210407e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.435789473684210407e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.611578947368420813e+02,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.422347066167290563e+01,-2.301373283395755465e+01,0.000000000000000000e+00,4.229463171036204727e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-7.141073657927590190e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.499375780274656567e+00,-1.071161048689138529e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.570536828963795095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.517976031957390060e+00,-1.653462050599201039e+00,-1.411451398135818991e-01,2.235685752330226261e+00,8.235685752330226261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.057256990679094955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.235685752330226261e-01,3.528628495339547477e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.528628495339547477e-02,0.000000000000000000e+00
1.380487804878048905e+02,-5.102439024390243816e+01,-1.200000000000000000e+01,7.936585365853657947e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.368292682926828974e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.568292682926829440e-01,0.000000000000000000e+00,8.000000000000000000e+00
7.277272727272726627e+01,-7.750000000000000000e+01,-3.000000000000000000e+00,5.481818181818182012e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.445454545454545503e+01,2.990909090909091006e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.846153846153846367e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.990909090909091006e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.039800000000000040e+02,-4.957999999999999829e+01,-5.507999999999999829e+01,5.107999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.435999999999999943e+01,0.000000000000000000e+00,1.000000000000000000e+00,-1.635999999999999943e+01,0.000000000000000000e+00,5.523076923076922773e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,1.835999999999999943e+01,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+01,-1.150000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.500000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.464000000000000057e+01,-4.143999999999999773e+01,-4.943999999999999773e+01,4.943999999999999773e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.348000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.648000000000000043e+01,-2.000000000000000000e+00,6.338461538461538369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.648000000000000043e+01,-1.500000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00
1.195409090909090963e+02,-5.171363636363636118e+01,0.000000000000000000e+00,8.946363636363636829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-5.615454545454545610e+01,-1.000000000000000000e+00,2.121328671328671422e+00,-1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.059666666666666742e+03,-3.540000000000000000e+02,0.000000000000000000e+00,5.553333333333333712e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.433333333333333712e+02,0.000000000000000000e+00,2.089743589743589780e+01,0.000000000000000000e+00,1.200000000000000000e+01,-1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.236666666666666803e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.242500000000000000e+02,-1.592500000000000000e+02,-7.800000000000000000e+01,1.592500000000000000e+02,0.000000000000000000e+00,8.125000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-8.125000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,-8.750000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-2.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.782758620689655515e+01,-2.732758620689655160e+01,0.000000000000000000e+00,2.682758620689655160e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.413793103448275801e+00,-2.000000000000000000e+00,-5.862068965517240882e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.413793103448275801e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,-2.706896551724137900e+00,0.000000000000000000e+00,2.706896551724137900e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.706896551724137900e+00
3.756543677073478360e+00,-1.440870387890255344e+00,-3.232418795332702571e-02,1.826237779880163892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.333333333333333148e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-3.979817092399873801e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.232418795332702571e-02,0.000000000000000000e+00
2.355263157894736725e+00,-2.576315789473684337e+00,0.000000000000000000e+00,1.826315789473684115e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.226720647773279202e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.932333333333333258e+03,-6.400000000000000000e+02,0.000000000000000000e+00,1.012666666666666629e+03,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.008666666666666629e+03,0.000000000000000000e+00,3.879487179487179560e+01,0.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.183333333333333570e+00,0.000000000000000000e+00,3.000000000000000000e+00
3.010000000000000142e+01,-3.270000000000000284e+01,-3.000000000000000000e+00,3.779999999999999716e+01,1.839999999999999858e+01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.139999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.846153846153846367e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.839999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.199999999999999845e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.294444444444444571e+02,-8.866666666666667140e+01,0.000000000000000000e+00,1.082222222222222285e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.042222222222222285e+02,0.000000000000000000e+00,4.008547008547008517e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.211111111111110805e-01,0.000000000000000000e+00,0.000000000000000000e+00
